question_id,symptom,question,slot,required,priority
9599,nasal_congestion,When did it start?,unknown,yes,1
9600,nasal_congestion,Any known allergies?,unknown,yes,1
9601,nasal_congestion,Any recent travel?,unknown,yes,1
9602,nausea,How long have you had this symptom?,unknown,yes,1
9603,nausea,Is the pain mild,unknown,yes,1
9604,nausea,moderate,unknown,yes,1
9605,nausea,or severe?,unknown,yes,1
9606,nausea,Any known allergies?,unknown,yes,1
9607,nausea,When did it start?,unknown,yes,1
9608,sneezing,How long have you had this symptom?,unknown,yes,1
9609,sneezing,Are symptoms getting worse?,unknown,yes,1
9610,sneezing,Any known allergies?,unknown,yes,1
9611,nausea,Any known allergies?,unknown,yes,1
9612,nausea,When did it start?,unknown,yes,1
9613,headache,How long have you had this symptom?,unknown,yes,1
9614,headache,Are symptoms getting worse?,unknown,yes,1
9615,headache,Do you have fever with this?,unknown,yes,1
9616,headache,When did it start?,unknown,yes,1
9617,sneezing,How long have you had this symptom?,unknown,yes,1
9618,sneezing,Any known allergies?,unknown,yes,1
9619,sneezing,Is the pain mild,unknown,yes,1
9620,sneezing,moderate,unknown,yes,1
9621,sneezing,or severe?,unknown,yes,1
9622,weakness,Any recent travel?,unknown,yes,1
9623,weakness,When did it start?,unknown,yes,1
9624,burning_sensation,Is the pain mild,unknown,yes,1
9625,burning_sensation,moderate,unknown,yes,1
9626,burning_sensation,or severe?,unknown,yes,1
9627,burning_sensation,Any recent travel?,unknown,yes,1
9628,sore_throat,How long have you had this symptom?,unknown,yes,1
9629,sore_throat,When did it start?,unknown,yes,1
9630,sore_throat,Are symptoms getting worse?,unknown,yes,1
9631,stomach_pain,Is the pain mild,unknown,yes,1
9632,stomach_pain,moderate,unknown,yes,1
9633,stomach_pain,or severe?,unknown,yes,1
9634,stomach_pain,How long have you had this symptom?,unknown,yes,1
9635,stomach_pain,When did it start?,unknown,yes,1
9636,stomach_pain,Are symptoms getting worse?,unknown,yes,1
9637,fatigue,Is the pain mild,unknown,yes,1
9638,fatigue,moderate,unknown,yes,1
9639,fatigue,or severe?,unknown,yes,1
9640,fatigue,How long have you had this symptom?,unknown,yes,1
9641,fatigue,Any known allergies?,unknown,yes,1
9642,fever,How long have you had this symptom?,unknown,yes,1
9643,fever,Is the pain mild,unknown,yes,1
9644,fever,moderate,unknown,yes,1
9645,fever,or severe?,unknown,yes,1
9646,fever,Are symptoms getting worse?,unknown,yes,1
9647,fever,When did it start?,unknown,yes,1
9648,fever,Any known allergies?,unknown,yes,1
9649,stomach_pain,Are symptoms getting worse?,unknown,yes,1
9650,stomach_pain,Is the pain mild,unknown,yes,1
9651,stomach_pain,moderate,unknown,yes,1
9652,stomach_pain,or severe?,unknown,yes,1
9653,stomach_pain,Any recent travel?,unknown,yes,1
9654,stomach_pain,Any known allergies?,unknown,yes,1
9655,diarrhea,How long have you had this symptom?,unknown,yes,1
9656,diarrhea,Any known allergies?,unknown,yes,1
9657,headache,Any known allergies?,unknown,yes,1
9658,headache,How long have you had this symptom?,unknown,yes,1
9659,headache,Do you have fever with this?,unknown,yes,1
9660,vomiting,Any known allergies?,unknown,yes,1
9661,vomiting,Is the pain mild,unknown,yes,1
9662,vomiting,moderate,unknown,yes,1
9663,vomiting,or severe?,unknown,yes,1
9664,joint_pain,When did it start?,unknown,yes,1
9665,joint_pain,Are symptoms getting worse?,unknown,yes,1
9666,joint_pain,Any known allergies?,unknown,yes,1
9667,headache,Any known allergies?,unknown,yes,1
9668,headache,Do you have fever with this?,unknown,yes,1
9669,headache,How long have you had this symptom?,unknown,yes,1
9670,headache,Is the pain mild,unknown,yes,1
9671,headache,moderate,unknown,yes,1
9672,headache,or severe?,unknown,yes,1
9673,headache,Any recent travel?,unknown,yes,1
9674,weakness,When did it start?,unknown,yes,1
9675,weakness,Any recent travel?,unknown,yes,1
9676,weakness,Do you have fever with this?,unknown,yes,1
9677,weakness,Any known allergies?,unknown,yes,1
9678,cough,Any known allergies?,unknown,yes,1
9679,shortness_of_breath,Is the pain mild,unknown,yes,1
9680,shortness_of_breath,moderate,unknown,yes,1
9681,shortness_of_breath,or severe?,unknown,yes,1
9682,shortness_of_breath,Do you have fever with this?,unknown,yes,1
9683,nausea,Any recent travel?,unknown,yes,1
9684,nausea,How long have you had this symptom?,unknown,yes,1
9685,nausea,Are symptoms getting worse?,unknown,yes,1
9686,cold,How long have you had this symptom?,unknown,yes,1
9687,cold,Any recent travel?,unknown,yes,1
9688,cold,Is the pain mild,unknown,yes,1
9689,cold,moderate,unknown,yes,1
9690,cold,or severe?,unknown,yes,1
9691,cold,When did it start?,unknown,yes,1
9692,shortness_of_breath,Any known allergies?,unknown,yes,1
9693,shortness_of_breath,How long have you had this symptom?,unknown,yes,1
9694,shortness_of_breath,Are symptoms getting worse?,unknown,yes,1
9695,shortness_of_breath,Any recent travel?,unknown,yes,1
9696,headache,When did it start?,unknown,yes,1
9697,headache,Any recent travel?,unknown,yes,1
9698,headache,Do you have fever with this?,unknown,yes,1
9699,body_pain,How long have you had this symptom?,unknown,yes,1
9700,body_pain,When did it start?,unknown,yes,1
9701,diarrhea,Any recent travel?,unknown,yes,1
9702,diarrhea,Is the pain mild,unknown,yes,1
9703,diarrhea,moderate,unknown,yes,1
9704,diarrhea,or severe?,unknown,yes,1
9705,diarrhea,When did it start?,unknown,yes,1
9706,body_pain,When did it start?,unknown,yes,1
9707,body_pain,Any known allergies?,unknown,yes,1
9708,body_pain,Are symptoms getting worse?,unknown,yes,1
9709,body_pain,Is the pain mild,unknown,yes,1
9710,body_pain,moderate,unknown,yes,1
9711,body_pain,or severe?,unknown,yes,1
9712,nausea,Is the pain mild,unknown,yes,1
9713,nausea,moderate,unknown,yes,1
9714,nausea,or severe?,unknown,yes,1
9715,nausea,How long have you had this symptom?,unknown,yes,1
9716,nausea,Any known allergies?,unknown,yes,1
9717,nausea,Are symptoms getting worse?,unknown,yes,1
9718,itching,Are symptoms getting worse?,unknown,yes,1
9719,itching,Is the pain mild,unknown,yes,1
9720,itching,moderate,unknown,yes,1
9721,itching,or severe?,unknown,yes,1
9722,nasal_congestion,How long have you had this symptom?,unknown,yes,1
9723,nasal_congestion,Any recent travel?,unknown,yes,1
9724,body_pain,When did it start?,unknown,yes,1
9725,body_pain,Any recent travel?,unknown,yes,1
9726,body_pain,Is the pain mild,unknown,yes,1
9727,body_pain,moderate,unknown,yes,1
9728,body_pain,or severe?,unknown,yes,1
9729,body_pain,Do you have fever with this?,unknown,yes,1
9730,body_pain,How long have you had this symptom?,unknown,yes,1
9731,sore_throat,Do you have fever with this?,unknown,yes,1
9732,sore_throat,How long have you had this symptom?,unknown,yes,1
9733,sore_throat,Is the pain mild,unknown,yes,1
9734,sore_throat,moderate,unknown,yes,1
9735,sore_throat,or severe?,unknown,yes,1
9736,sore_throat,Any recent travel?,unknown,yes,1
9737,fatigue,When did it start?,unknown,yes,1
9738,body_pain,Any known allergies?,unknown,yes,1
9739,body_pain,When did it start?,unknown,yes,1
9740,body_pain,Any recent travel?,unknown,yes,1
9741,cold,How long have you had this symptom?,unknown,yes,1
9742,cold,Are symptoms getting worse?,unknown,yes,1
9743,cough,Are symptoms getting worse?,unknown,yes,1
9744,cough,How long have you had this symptom?,unknown,yes,1
9745,cough,Any recent travel?,unknown,yes,1
9746,cough,Do you have fever with this?,unknown,yes,1
9747,chest_pain,Are symptoms getting worse?,unknown,yes,1
9748,chest_pain,Any known allergies?,unknown,yes,1
9749,chest_pain,Is the pain mild,unknown,yes,1
9750,chest_pain,moderate,unknown,yes,1
9751,chest_pain,or severe?,unknown,yes,1
9752,chest_pain,When did it start?,unknown,yes,1
9753,cold,Any known allergies?,unknown,yes,1
9754,cold,How long have you had this symptom?,unknown,yes,1
9755,cold,Are symptoms getting worse?,unknown,yes,1
9756,cold,Do you have fever with this?,unknown,yes,1
9757,cold,When did it start?,unknown,yes,1
9758,cough,Any known allergies?,unknown,yes,1
9759,cough,How long have you had this symptom?,unknown,yes,1
9760,cough,Is the pain mild,unknown,yes,1
9761,cough,moderate,unknown,yes,1
9762,cough,or severe?,unknown,yes,1
9763,burning_sensation,When did it start?,unknown,yes,1
9764,nasal_congestion,Do you have fever with this?,unknown,yes,1
9765,nasal_congestion,How long have you had this symptom?,unknown,yes,1
9766,nasal_congestion,Any recent travel?,unknown,yes,1
9767,nasal_congestion,Any known allergies?,unknown,yes,1
9768,cold,Do you have fever with this?,unknown,yes,1
9769,cold,Any recent travel?,unknown,yes,1
9770,cold,Are symptoms getting worse?,unknown,yes,1
9771,body_pain,How long have you had this symptom?,unknown,yes,1
9772,body_pain,Do you have fever with this?,unknown,yes,1
9773,fever,Are symptoms getting worse?,unknown,yes,1
9774,fever,Any known allergies?,unknown,yes,1
9775,fever,How long have you had this symptom?,unknown,yes,1
9776,fever,Is the pain mild,unknown,yes,1
9777,fever,moderate,unknown,yes,1
9778,fever,or severe?,unknown,yes,1
9779,nausea,Any recent travel?,unknown,yes,1
9780,nausea,Do you have fever with this?,unknown,yes,1
9781,stomach_pain,Any recent travel?,unknown,yes,1
9782,stomach_pain,Are symptoms getting worse?,unknown,yes,1
9783,stomach_pain,How long have you had this symptom?,unknown,yes,1
9784,body_pain,How long have you had this symptom?,unknown,yes,1
9785,body_pain,Any known allergies?,unknown,yes,1
9786,body_pain,Is the pain mild,unknown,yes,1
9787,body_pain,moderate,unknown,yes,1
9788,body_pain,or severe?,unknown,yes,1
9789,vomiting,Any recent travel?,unknown,yes,1
9790,vomiting,Any known allergies?,unknown,yes,1
9791,vomiting,Are symptoms getting worse?,unknown,yes,1
9792,weakness,Any recent travel?,unknown,yes,1
9793,weakness,How long have you had this symptom?,unknown,yes,1
9794,dizziness,How long have you had this symptom?,unknown,yes,1
9795,dizziness,Do you have fever with this?,unknown,yes,1
9796,weakness,Any known allergies?,unknown,yes,1
9797,weakness,Are symptoms getting worse?,unknown,yes,1
9798,fever,Are symptoms getting worse?,unknown,yes,1
9799,fever,When did it start?,unknown,yes,1
9800,vomiting,Do you have fever with this?,unknown,yes,1
9801,vomiting,Any known allergies?,unknown,yes,1
9802,sore_throat,Any recent travel?,unknown,yes,1
9803,diarrhea,When did it start?,unknown,yes,1
9804,diarrhea,Do you have fever with this?,unknown,yes,1
9805,diarrhea,Any known allergies?,unknown,yes,1
9806,diarrhea,How long have you had this symptom?,unknown,yes,1
9807,diarrhea,Is the pain mild,unknown,yes,1
9808,diarrhea,moderate,unknown,yes,1
9809,diarrhea,or severe?,unknown,yes,1
9810,sore_throat,Any known allergies?,unknown,yes,1
9811,sore_throat,Do you have fever with this?,unknown,yes,1
9812,sore_throat,Are symptoms getting worse?,unknown,yes,1
9813,dizziness,Any known allergies?,unknown,yes,1
9814,dizziness,Is the pain mild,unknown,yes,1
9815,dizziness,moderate,unknown,yes,1
9816,dizziness,or severe?,unknown,yes,1
9817,dizziness,Are symptoms getting worse?,unknown,yes,1
9818,vomiting,Any recent travel?,unknown,yes,1
9819,itching,Any known allergies?,unknown,yes,1
9820,itching,How long have you had this symptom?,unknown,yes,1
9821,itching,Any recent travel?,unknown,yes,1
9822,itching,Are symptoms getting worse?,unknown,yes,1
9823,sneezing,Do you have fever with this?,unknown,yes,1
9824,sneezing,Is the pain mild,unknown,yes,1
9825,sneezing,moderate,unknown,yes,1
9826,sneezing,or severe?,unknown,yes,1
9827,stomach_pain,Any recent travel?,unknown,yes,1
9828,fatigue,When did it start?,unknown,yes,1
9829,fatigue,How long have you had this symptom?,unknown,yes,1
9830,fatigue,Do you have fever with this?,unknown,yes,1
9831,fatigue,Any known allergies?,unknown,yes,1
9832,chest_pain,Any recent travel?,unknown,yes,1
9833,chest_pain,Is the pain mild,unknown,yes,1
9834,chest_pain,moderate,unknown,yes,1
9835,chest_pain,or severe?,unknown,yes,1
9836,chest_pain,Do you have fever with this?,unknown,yes,1
9837,redness,When did it start?,unknown,yes,1
9838,stomach_pain,When did it start?,unknown,yes,1
9839,stomach_pain,Are symptoms getting worse?,unknown,yes,1
9840,stomach_pain,Any recent travel?,unknown,yes,1
9841,stomach_pain,Is the pain mild,unknown,yes,1
9842,stomach_pain,moderate,unknown,yes,1
9843,stomach_pain,or severe?,unknown,yes,1
9844,stomach_pain,Do you have fever with this?,unknown,yes,1
9845,headache,Are symptoms getting worse?,unknown,yes,1
9846,shortness_of_breath,Any known allergies?,unknown,yes,1
9847,shortness_of_breath,Do you have fever with this?,unknown,yes,1
9848,shortness_of_breath,Any recent travel?,unknown,yes,1
9849,shortness_of_breath,When did it start?,unknown,yes,1
9850,shortness_of_breath,How long have you had this symptom?,unknown,yes,1
9851,sneezing,Any recent travel?,unknown,yes,1
9852,sneezing,Do you have fever with this?,unknown,yes,1
9853,weakness,Any recent travel?,unknown,yes,1
9854,weakness,Any known allergies?,unknown,yes,1
9855,weakness,Is the pain mild,unknown,yes,1
9856,weakness,moderate,unknown,yes,1
9857,weakness,or severe?,unknown,yes,1
9858,redness,How long have you had this symptom?,unknown,yes,1
9859,redness,When did it start?,unknown,yes,1
9860,redness,Any known allergies?,unknown,yes,1
9861,redness,Are symptoms getting worse?,unknown,yes,1
9862,cough,Are symptoms getting worse?,unknown,yes,1
9863,cough,Do you have fever with this?,unknown,yes,1
9864,sneezing,Any recent travel?,unknown,yes,1
9865,sneezing,How long have you had this symptom?,unknown,yes,1
9866,joint_pain,How long have you had this symptom?,unknown,yes,1
9867,joint_pain,Any recent travel?,unknown,yes,1
9868,joint_pain,Do you have fever with this?,unknown,yes,1
9869,joint_pain,When did it start?,unknown,yes,1
9870,swelling,When did it start?,unknown,yes,1
9871,swelling,How long have you had this symptom?,unknown,yes,1
9872,itching,Any known allergies?,unknown,yes,1
9873,itching,When did it start?,unknown,yes,1
9874,itching,Is the pain mild,unknown,yes,1
9875,itching,moderate,unknown,yes,1
9876,itching,or severe?,unknown,yes,1
9877,body_pain,When did it start?,unknown,yes,1
9878,body_pain,Any recent travel?,unknown,yes,1
9879,body_pain,Is the pain mild,unknown,yes,1
9880,body_pain,moderate,unknown,yes,1
9881,body_pain,or severe?,unknown,yes,1
9882,cough,Is the pain mild,unknown,yes,1
9883,cough,moderate,unknown,yes,1
9884,cough,or severe?,unknown,yes,1
9885,cough,Any recent travel?,unknown,yes,1
9886,cough,Are symptoms getting worse?,unknown,yes,1
9887,runny_nose,When did it start?,unknown,yes,1
9888,sore_throat,Any recent travel?,unknown,yes,1
9889,sore_throat,Any known allergies?,unknown,yes,1
9890,sore_throat,How long have you had this symptom?,unknown,yes,1
9891,sore_throat,Is the pain mild,unknown,yes,1
9892,sore_throat,moderate,unknown,yes,1
9893,sore_throat,or severe?,unknown,yes,1
9894,sore_throat,Are symptoms getting worse?,unknown,yes,1
9895,joint_pain,Are symptoms getting worse?,unknown,yes,1
9896,joint_pain,Is the pain mild,unknown,yes,1
9897,joint_pain,moderate,unknown,yes,1
9898,joint_pain,or severe?,unknown,yes,1
9899,joint_pain,How long have you had this symptom?,unknown,yes,1
9900,shortness_of_breath,How long have you had this symptom?,unknown,yes,1
9901,shortness_of_breath,Are symptoms getting worse?,unknown,yes,1
9902,headache,How long have you had this symptom?,unknown,yes,1
9903,headache,Any known allergies?,unknown,yes,1
9904,headache,Is the pain mild,unknown,yes,1
9905,headache,moderate,unknown,yes,1
9906,headache,or severe?,unknown,yes,1
9907,headache,Do you have fever with this?,unknown,yes,1
9908,headache,When did it start?,unknown,yes,1
9909,headache,How long have you had this symptom?,unknown,yes,1
9910,runny_nose,Do you have fever with this?,unknown,yes,1
9911,runny_nose,Any recent travel?,unknown,yes,1
9912,runny_nose,When did it start?,unknown,yes,1
9913,runny_nose,Are symptoms getting worse?,unknown,yes,1
9914,runny_nose,How long have you had this symptom?,unknown,yes,1
9915,stomach_pain,When did it start?,unknown,yes,1
9916,stomach_pain,Any known allergies?,unknown,yes,1
9917,stomach_pain,Any recent travel?,unknown,yes,1
9918,stomach_pain,Are symptoms getting worse?,unknown,yes,1
9919,itching,Do you have fever with this?,unknown,yes,1
9920,itching,How long have you had this symptom?,unknown,yes,1
9921,itching,Is the pain mild,unknown,yes,1
9922,itching,moderate,unknown,yes,1
9923,itching,or severe?,unknown,yes,1
9924,fever,How long have you had this symptom?,unknown,yes,1
9925,fever,Do you have fever with this?,unknown,yes,1
9926,swelling,When did it start?,unknown,yes,1
9927,swelling,Do you have fever with this?,unknown,yes,1
9928,swelling,Are symptoms getting worse?,unknown,yes,1
9929,swelling,Is the pain mild,unknown,yes,1
9930,swelling,moderate,unknown,yes,1
9931,swelling,or severe?,unknown,yes,1
9932,swelling,How long have you had this symptom?,unknown,yes,1
9933,fever,Any known allergies?,unknown,yes,1
9934,fever,Do you have fever with this?,unknown,yes,1
9935,fever,Is the pain mild,unknown,yes,1
